item,logprob
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRiR,-6.261065
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRonkaR,-14.64937
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRumaDoRa,-10.40209
aBRupto,-8.81962
aBseso,-7.44715
aBseso,-7.44715
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsentismo,-10.30581
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsiDe,-7.713695
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsolusjon,-9.02286
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsoluta,-9.304283
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutismo,-12.44891
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsolutista,-11.65056
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoluto,-9.431058
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBensja,-11.72211
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRBente,-10.17271
aBsoRsjon,-8.774225
aBsoRsjon,-8.774225
aBsoRsjon,-8.774225
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBsoRto,-8.146362
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstemjo,-9.894227
aBstensjon,-8.358377
aBstensjon,-8.358377
aBstensjon,-8.358377
aBstensjon,-8.358377
aBstensjon,-8.358377
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRaksjon,-9.903793
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRakto,-8.813518
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRaiDo,-9.312364
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBstRuso,-9.091701
aBswelto,-9.357722
aBswelto,-9.357722
aBswelto,-9.357722
aBswelto,-9.357722
aBswelto,-9.357722
aBswelto,-9.357722
aBswelto,-9.357722
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDiDad,-11.74339
aBsuRDo,-9.217217
aBsuRDo,-9.217217
aBuCeaR,-8.682641
aBuCeaR,-8.682641
aBuCeo,-8.008207
aBuCeo,-8.008207
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
aBwela,-6.2501
