word,word_shape,word_phono,length,frequency_bin,real_wbps,real_mbps,real_wbos,real_mbos,nonword1,nonword1_phono,nonword1_wbps,nonword1_mbps,nonword1_wbos,nonword1_mbos,nonword2,nonword2_phono,nonword2_wbps,nonword2_mbps,nonword2_wbos,nonword2_mbos,nonword3,nonword3_phono,nonword3_wbps,nonword3_mbps,nonword3_wbos,nonword3_mbos
abusón,VCVCVC,aBuson,6,<10,-1.0188304285714287,-0.9644361714285712,-1.033289,-0.9860368428571428,apusál,apusal,-1.0131365714285714,-0.9779537428571428,-0.981439,-1.0045185571428572,acusís,akusis,-1.0049834285714283,-1.0030088857142856,-1.0167694285714286,-1.0803601285714286,adusál,aDusal,-1.062191857142857,-0.9555978857142858,-1.2022125714285714,-1.0739007
abyecto,VCCVCCV,aBJekto,7,<10,-1.27097,-0.99908415,-1.3106525,-1.0394608625,abyenda,aBJenda,-1.2729525,-1.000389025,-1.3150975,-1.0678199875,abyerda,aBJeRDa,-1.30697875,-1.094852775,-1.39068125,-1.1727116125,abuarso,aBwaRso,-1.31032875,-1.1138159,-1.24267975,-1.0929332375
abúlico,VCVCVCV,aBuliko,7,<10,-0.997047375,-0.87378465,-1.00303375,-0.8826272375,amúcina,amusina,-1.078066125,-0.8954791500000001,-1.141062625,-0.9537219875,amúdina,amuDina,-1.091192375,-0.946012275,-1.121466125,-0.9255579875,afúmina,afumina,-1.0936335,-0.924001775,-1.006647125,-0.9431379875
acabar,VCVCVC,akaBaR,6,10-100,-0.8524915714285715,-0.9411458857142856,-0.8790878571428572,-0.9020702714285714,arizar,aRisaR,-0.93591,-0.9540234571428572,-0.8326724285714285,-0.8832078428571429,arivar,aRiBaR,-0.9946945714285714,-0.9658751714285714,-1.0011315714285711,-0.9880731285714288,arimar,aRimaR,-1.002438142857143,-0.9496794571428572,-0.935951,-0.9114442714285717
acallar,VCVCCVC,akajaR,6,<10,-0.9402317142857144,-1.045925885714286,-0.89284875,-0.8895748625,avichar,aBiCaR,-1.1027527142857143,-1.0191514571428573,-1.026612875,-1.0034642375,adichar,aDiCaR,-1.1129317142857142,-1.0409628857142856,-1.019948375,-0.9940021125,arichar,aRiCaR,-1.1389405714285714,-1.1266021714285714,-0.977007625,-0.9450674875
acampada,VCVCCVCV,akampaDa,8,<10,-0.8891996666666666,-0.8768403555555556,-0.914195,-0.8930316555555555,amirlada,amiRlaDa,-0.87007,-1.0023676888888888,-0.8645817777777778,-1.0516925444444445,amirmada,amiRmaDa,-0.9181554444444444,-0.9594003555555556,-0.9164153333333334,-0.978693988888889,amircada,amiRkaDa,-0.9451808888888888,-0.9396771333333334,-0.9693481111111112,-0.9765253222222222
acampar,VCVCCVC,akampaR,7,<10,-0.902148125,-0.868876025,-0.923461375,-0.8742578625,acurgar,akuRGaR,-0.893759875,-0.966996025,-0.877760125,-0.9122831124999998,acurbar,akuRBaR,-0.92130025,-0.95845265,-0.92782875,-0.9161653625,atalbar,atalBaR,-0.987815125,-0.99263265,-1.029387875,-0.9531494875
acanto,VCVCCV,akanto,6,<10,-0.8422301428571428,-0.8365761714285715,-0.8662447142857143,-0.8315738428571429,avisto,aBisto,-0.858036,-0.7988234571428572,-0.8478518571428572,-0.8094321285714285,alisto,alisto,-0.7869182857142858,-0.7840698857142857,-0.8583542857142856,-0.8277718428571429,aresto,aResto,-0.9112957142857142,-0.8102213142857142,-0.8860252857142857,-0.8009838428571429
acaparar,VCVCVCVC,akapaRaR,8,<10,-0.8417665555555556,-0.9094962444444444,-0.8619963333333334,-0.9128616555555557,amabanor,amaBanoR,-1.039421,-1.033772688888889,-1.0491436666666667,-1.0302325444444445,,,,,,,,,,,,
acaso,VCVCV,akaso,5,10-100,-0.9521781666666668,-0.8568938666666668,-1.0576138333333334,-0.89527365,anico,aniko,-0.95779,-0.8479272,-0.962436,-0.8442939833333334,avico,aBiko,-0.969766,-0.8380717000000001,-1.0251778333333337,-0.8981808166666667,acila,asila,-0.9728638333333332,-0.8929303666666667,-0.8690030000000001,-0.8784458166666668
acatar,VCVCVC,akataR,6,<10,-0.8913144285714286,-0.9428816,-0.9173962857142858,-0.9483884142857144,avinar,aBinaR,-0.8939987142857142,-0.9086128857142856,-0.9311707142857144,-0.9703319857142858,abinar,aBinaR,-0.8939987142857142,-0.9086128857142856,-0.9686482857142856,-0.9369032714285714,asinar,asinaR,-0.9254294285714284,-0.8977320285714286,-0.9896282857142856,-0.9372775571428572
acato,VCVCV,akato,5,<10,-0.9173973333333332,-0.8676555333333335,-0.9441686666666668,-0.8705929833333333,acina,asina,-0.9660573333333334,-0.7798668666666666,-0.8712768333333334,-0.7809504833333335,arara,aRaRa,-0.8677579999999999,-0.9617350333333334,-0.8190933333333333,-0.9109671500000002,avaca,aBaka,-0.9792505,-0.8079322000000001,-1.0124333333333333,-0.8926521500000001
acceder,VCCVCVC,akseDeR,7,10-100,-1.086236375,-0.96996915,-1.101367875,-1.0163091125,apsedir,apseDiR,-1.132902625,-1.0507114,-1.17026225,-1.0952847375,admedir,admeDiR,-1.028083375,-1.0867314,-1.10923475,-1.0995919875,absedir,aBseDiR,-0.99471925,-0.9706369,-1.0847375,-1.0272562375
acceso,VCCVCV,akseso,6,>100,-1.1078651428571429,-0.9396876,-1.1246692857142857,-0.9947951285714288,asfeco,asfeko,-1.1130138571428572,-0.9745737428571428,-1.127586,-0.9673854142857145,abseco,aBseko,-1.0481438571428572,-0.9218783142857142,-1.0567314285714289,-0.9235845571428573,abdeco,abDeko,-1.1982901428571429,-0.9849130285714284,-1.1873677142857144,-1.0012194142857145
acebo,VCVCV,aseBo,5,<10,-1.1051265,-0.9822210333333334,-1.1543608333333333,-0.9884078166666668,aveja,aBexa,-1.1172958333333334,-0.9088028666666668,-1.022326,-0.8765553166666668,avema,aBema,-1.1315458333333333,-0.9169682,-1.1699605,-1.00181315,avega,aBeGa,-1.0485296666666668,-0.9411982,-1.0561366666666667,-0.94044215
acechanza,VCVCCVCCV,aseCansa,8,<10,-1.018107,-0.9622049111111112,-1.00157,-0.92161129,asillansa,asijansa,-1.0363997777777778,-0.9407488000000002,-0.9996376,-0.85738989,,,,,,,,,,,,
acedia,VCVCVV,aseDja,6,<10,-0.9322241428571428,-0.8129680285714286,-0.8177958571428572,-0.7871822714285716,amisio,amisjo,-0.8975872857142857,-0.7669854571428572,-0.9744354285714286,-0.8390167000000001,amicio,amisjo,-0.8975872857142857,-0.7669854571428572,-0.9050827142857144,-0.8122722714285715,atilio,atiljo,-0.9677225714285714,-0.8974920285714286,-1.0123598571428571,-0.9094527
acedía,VCVCVV,aseDia,6,<10,-0.9424494285714288,-0.8746187428571428,-0.8177958571428572,-0.7871822714285716,atilío,atilio,-1.042428142857143,-0.9963091714285716,-1.0123598571428571,-0.9094527,,,,,,,,,,,,
aceitar,VCVVCVC,asejtaR,7,<10,-0.994419875,-1.0257024,-0.96376025,-0.9728979875,arainar,aRajnaR,-1.09008725,-1.066732025,-1.01162525,-0.9131023625,aroinar,aRojnaR,-1.128060625,-1.153679275,-1.0455,-1.0018683625,,,,,,
aceitera,VCVVCVCV,asejteRa,8,<10,-0.9904381111111112,-0.9039355777777778,-1.0146042222222222,-0.916244988888889,amoidero,amojDeRo,-1.0421167777777778,-0.948064577777778,-1.1174222222222223,-1.0189081,amaidero,amajDeRo,-1.111271111111111,-0.9754515777777778,-1.130728888888889,-0.9657878777777776,amailero,amajleRo,-1.1742355555555557,-1.0490404666666668,-1.1828955555555556,-0.9913826555555556
aceitoso,VCVVCVCV,asejtoso,8,<10,-1.0986741111111111,-0.9292778,-1.0558108888888889,-0.9364122111111112,amoicoto,amojkoto,-1.1616622222222222,-1.021654911111111,-1.18818,-1.0644147666666666,amoinoto,amojnoto,-1.1841400000000002,-1.0746682444444444,-1.1624733333333337,-0.9576242111111112,amairoto,amajRoto,-1.1878099999999998,-0.9836791333333332,-1.2226666666666666,-0.981798877777778
aceituna,VCVVCVCV,asejtuna,8,<10,-1.2209066666666668,-1.0519093555555556,-1.143181111111111,-0.9801607666666666,amailuca,amajluka,-1.3131833333333334,-1.106794911111111,-1.1604733333333332,-1.0226647666666666,amairuca,amajRuka,-1.353771111111111,-1.088746022222222,-1.3234055555555555,-1.0249214333333334,amoiruca,amojRuka,-1.3809266666666666,-1.185181577777778,-1.3096977777777778,-1.0957681
acelerar,VCVCVCVC,aseleRaR,8,10-100,-0.954601,-0.9930522444444444,-0.9385015555555556,-0.9694768777777778,amidorar,amiDoRaR,-0.935598,-0.9931639111111112,-0.9539853333333332,-1.0024338777777777,amidenar,amiDenaR,-1.0015088888888888,-0.9643376888888888,-1.0365074444444444,-0.9853307666666667,amisenar,amisenaR,-1.022243888888889,-0.9397612444444444,-1.063919111111111,-0.9747329888888888
acelerón,VCVCVCVC,aseleRon,8,<10,-0.901117,-0.9084841333333332,-0.895034,-0.8891408777777777,ameterád,ameteRad,-1.0040694444444445,-0.9975804666666668,-0.933084,-0.9024336555555555,amenerád,ameneRad,-1.021263,-1.0437449111111112,-0.9654051111111112,-0.9603887666666668,amederád,ameDeRad,-1.0392233333333332,-1.0654593555555556,-1.0064807777777778,-0.9757326555555556
acelga,VCVCCV,aselGa,6,<10,-1.0506074285714286,-0.8836601714285715,-1.0351925714285717,-0.8893345571428571,acurma,akuRma,-1.0826114285714286,-0.9750181714285716,-1.0865781428571428,-0.9377018428571428,acigma,asigma,-1.0833397142857142,-0.8813501714285713,-1.1701047142857142,-1.0270189857142855,acirma,asiRma,-1.0839184285714285,-0.9641534571428572,-0.9630175714285716,-0.9477071285714286
acendrar,VCVCCCVC,asendRaR,8,<10,-0.9377036666666666,-0.9420572444444444,-0.9040534444444444,-0.9399568777777778,anantrar,anantRaR,-0.9278775555555556,-1.0018184666666667,-0.9292703333333334,-1.008299211111111,asantrar,asantRaR,-0.9038601111111112,-0.9695754666666668,-0.9434824444444444,-0.9723256555555556,amantrar,amantRaR,-0.8654828888888889,-0.905912688888889,-0.869205,-0.9052377666666668
acento,VCVCCV,asento,6,10-100,-0.8298364285714286,-0.7628304571428571,-0.7858438571428571,-0.7641802714285715,avisto,aBisto,-0.858036,-0.7988234571428572,-0.8478518571428572,-0.8094321285714285,abisto,aBisto,-0.858036,-0.7988234571428572,-0.9853591428571428,-0.8744909857142857,atisto,atisto,-0.8663765714285715,-0.8340401714285716,-0.8924064285714286,-0.8290942714285715
acentuar,VCVCCVVC,asentwaR,8,<10,-0.9311302222222222,-0.8875569111111111,-0.8937691111111111,-0.8770096555555555,arantual,aRantwal,-1.0023014444444445,-0.9284000222222222,-0.9653845555555556,-0.9044653222222224,anantual,anantwal,-1.0759046666666667,-0.9904160222222222,-1.0750275555555555,-0.9820385444444446,,,,,,
acepción,VCVCCVVC,asepsjon,8,<10,-0.7751009999999999,-0.8109361333333333,-0.7386517777777777,-0.7833177666666667,amarsión,amaRsjon,-0.7887595555555555,-0.8400724666666667,-0.8695445555555555,-0.8984212111111112,,,,,,,,,,,,
aceptar,VCVCCVC,aseptaR,7,10-100,-0.899336375,-0.9263779,-0.84479525,-0.9111096125,analtar,analtaR,-0.93800125,-0.9536679,-0.943698125,-0.9560861125,araltar,aRaltaR,-0.962690375,-0.98162915,-0.9216505,-0.9710712375,,,,,,
acepto,VCVCCV,asepto,6,<10,-0.9573735714285716,-0.8347223142857143,-0.8919617142857142,-0.8200989857142857,analto,analto,-1.0276122857142858,-0.9061197428571428,-1.0310268571428571,-0.9150457,aralto,aRalto,-1.0558284285714286,-0.9380806,-1.0058295714285714,-0.9321725571428572,,,,,,
acera,VCVCV,aseRa,5,<10,-0.8623953333333333,-0.7847913666666667,-0.7882773333333333,-0.7864369833333335,aleto,aleto,-0.9301158333333334,-0.8454585333333334,-0.9349515,-0.8525659833333333,aveno,aBeno,-1.0039308333333332,-0.8755320333333335,-0.9655923333333334,-0.8811533166666666,areto,aReto,-1.0418241666666666,-0.9244232,-0.9604713333333332,-0.91071065
acerado,VCVCVCV,aseRaDo,7,<10,-0.78232775,-0.791032025,-0.72298725,-0.7935222375000001,atitada,atitaDa,-0.776172375,-0.8888955249999999,-0.785911875,-0.8665536125000001,aminada,aminaDa,-0.776044,-0.7958795249999999,-0.785560875,-0.8086879875,amitada,amitaDa,-0.80661525,-0.8810459,-0.800276625,-0.8763248625000001
acerbo,VCVCCV,aseRBo,6,<10,-0.9860281428571428,-0.910701742857143,-1.090231,-0.9920662714285716,acispo,asispo,-1.1501657142857142,-1.0303908857142858,-1.0680592857142857,-1.0509938428571428,,,,,,,,,,,,
acercar,VCVCCVC,aseRkaR,7,<10,-0.925523125,-0.900642275,-0.861891875,-0.8827637375,aniscar,aniskaR,-0.9330065,-0.9162140250000002,-0.961291375,-0.9527537375,ariscar,aRiskaR,-0.973112,-0.9287919,-0.9580465,-0.9076067375,anarsar,anaRsaR,-0.9760605,-1.008538525,-1.02316075,-1.0700252375
acero,VCVCV,aseRo,5,10-100,-0.9523108333333332,-0.8261971999999999,-0.8803986666666667,-0.8207718166666668,atena,atena,-0.9475948333333334,-0.8487198666666668,-0.9499388333333334,-0.8535521500000001,acila,asila,-0.9728638333333332,-0.8929303666666667,-0.8690030000000001,-0.8784458166666668,alena,alena,-0.9877535,-0.8476973666666666,-0.9836371666666668,-0.83941615
acertar,VCVCCVC,aseRtaR,7,<10,-0.88372875,-0.8896299000000001,-0.826858875,-0.8952147375000001,acondar,akondaR,-0.88460975,-0.8881366500000001,-0.930524,-0.9731354875,acandar,akandaR,-0.83220525,-0.9153744,-0.891727375,-0.9960947375,acundar,akundaR,-0.94401775,-0.9172864,-1.010105,-1.0169162375
acertijo,VCVCCVCV,aseRtixo,8,<10,-1.060486888888889,-0.9257743555555557,-0.9958247777777776,-0.9090902111111112,aristipo,aRistipo,-1.0765914444444444,-0.9722369111111112,-1.0550392222222222,-0.9434562111111112,aristiño,aRistiYo,-1.0780361111111112,-1.0004129111111113,-1.037721111111111,-0.9604906555555556,amistipo,amistipo,-1.0805812222222224,-0.9358201333333334,-1.0560587777777777,-0.9219402111111112
acervo,VCVCCV,aseRBo,6,<10,-0.9860281428571428,-0.910701742857143,-0.979418,-0.9211762714285714,ararbo,aRaRBo,-1.119108,-1.0481584571428573,-1.1130032857142858,-1.0421998428571428,anarbo,anaRBo,-1.124989714285714,-0.9920314571428572,-1.1656768571428573,-1.0090067,acispo,asispo,-1.1501657142857142,-1.0303908857142858,-1.0680592857142857,-1.0509938428571428
acetato,VCVCVCV,asetato,7,<10,-1.100402875,-0.9392409000000002,-1.04234375,-0.9104283625,amidata,amiData,-1.104079125,-0.91387515,-1.0813785,-0.9135537375,aninaso,aninaso,-1.111457,-0.930077775,-1.178875625,-0.9354967375,amidavo,amiDaBo,-1.06370175,-0.987708525,-1.2155425,-0.9854013625
acetona,VCVCVCV,asetona,7,<10,-1.1078245,-0.912803275,-1.054596125,-0.8936452375000001,amicoca,amikoka,-1.104007875,-0.8753624,-1.06325925,-0.8742453625000001,amiloca,amiloka,-1.095043375,-0.911856775,-1.119097125,-0.9239696125,asicoca,asikoka,-1.12075675,-0.884498775,-1.128790875,-0.9173819875
acezante,VCVCVCCV,asesante,8,<10,-0.8755228888888889,-0.8377383555555556,-1.096587,-0.9702723222222224,amigunte,amiGunte,-0.890327,-0.8842434666666666,-0.907681111111111,-0.9081247666666667,amigonte,amiGonte,-0.9278937777777778,-0.8379825777777778,-0.9527405555555556,-0.8815211000000001,amijinte,amixinte,-1.0262914444444444,-0.9366148,-1.290312222222222,-1.0918836555555556
aceña,VCVCV,aseYa,5,<10,-0.9677596666666668,-0.8479241999999999,-1.107873,-1.0831188166666668,avemo,aBemo,-0.9860888333333334,-0.9659277,-1.0244911666666667,-1.03871265,avego,aBeGo,-1.0197276666666666,-0.9849702,-1.039002166666667,-0.9949304833333334,avezo,aBeso,-1.0261263333333333,-0.8905448666666667,-1.2058846666666667,-1.1636906500000002
achacar,VCCVCVC,aCakaR,6,<10,-1.0594825714285714,-0.9997750285714284,-0.864781625,-0.8594008625,allisar,ajisaR,-1.016098857142857,-1.0207003142857145,-1.057260125,-1.0395591125,,,,,,,,,,,,
achicado,VCCVCVCV,aCikaDo,7,<10,-0.885038125,-0.939177025,-0.7716631111111112,-0.8161337666666666,arredada,areDaDa,-0.883753375,-0.890397025,-0.889092,-0.7936854333333334,arrenada,arenaDa,-0.89776875,-0.959159525,-0.8967238888888889,-0.8572804333333335,arremada,aremaDa,-0.922118625,-0.92500415,-0.9026128888888888,-0.8573115444444446
achicar,VCCVCVC,aCikaR,6,<10,-0.9947335714285714,-0.9903468857142858,-0.850397375,-0.8404786125,allasar,ajasaR,-1.009418142857143,-1.051493885714286,-0.9267485,-0.9447281125,,,,,,,,,,,,
achulado,VCCVCVCV,aCulaDo,7,<10,-1.128573375,-1.061013275,-0.9076551111111112,-0.9399521,errunada,erunaDa,-1.097519625,-1.10075615,-1.067816111111111,-1.021436988888889,errurada,eruRaDa,-1.069648625,-1.0433404,-1.0765812222222222,-1.013195877777778,errusada,erusaDa,-1.05306275,-1.104562775,-1.0313984444444444,-1.0643136555555557
aciago,VCVVCV,asjaGo,6,<10,-1.0480185714285717,-1.0165201714285714,-0.9343682857142858,-0.8621162714285715,aniemo,anjemo,-1.1453457142857142,-1.0470981714285714,-1.0972074285714286,-1.018249842857143,,,,,,,,,,,,
acicate,VCVCVCV,asikate,7,<10,-0.9251125,-0.8618359,-0.880885,-0.8757911125000001,amasale,amasale,-0.956254875,-0.902829275,-0.977704375,-0.9226793625,amasase,amasase,-0.995165125,-0.91355865,-1.046413125,-0.9872967375,amagale,amaGale,-1.036162,-0.983481525,-0.950116875,-0.9134573625
aclamar,VCCVCVC,aklamaR,7,<10,-0.957731,-0.942760775,-0.969997125,-0.9431694875,afrizar,afRisaR,-0.942733875,-0.954230275,-0.909627625,-0.9371783625,adrizar,aDRisaR,-0.980895625,-0.934001775,-0.942101,-0.9226679875,agrigar,aGRiGaR,-0.981215125,-0.99231665,-0.950853,-0.9706206125
aclarar,VCCVCVC,aklaRaR,7,10-100,-0.89618,-1.03520165,-0.91628975,-1.0252599875,acrinar,akRinaR,-0.881759875,-0.8903565250000001,-0.9136255,-0.9147861125,ablinar,aBlinaR,-0.85729575,-0.8998964,-0.895792875,-0.9046497375,aplinar,aplinaR,-0.83924725,-0.917564775,-0.85678475,-0.9386021125
acodado,VCVCVCV,akoDaDo,7,<10,-0.92420125,-0.952134775,-0.909203125,-0.9132494875,amilada,amilaDa,-0.929030625,-0.8723036500000001,-0.9069955,-0.8846353625000001,amigada,amiGaDa,-0.889106375,-0.862464525,-0.91788625,-0.9035519875,amirada,amiRaDa,-0.886081875,-0.9231929,-0.879697875,-0.9371668625
acogedor,VCVCVCVC,akoxeDoR,8,<10,-1.0224134444444444,-1.0702960222222222,-1.0738708888888888,-1.0855647666666668,amisedar,amiseDaR,-1.0669975555555555,-1.039171577777778,-1.1346055555555554,-1.0496658777777776,amisodor,amisoDoR,-1.149648888888889,-1.0432671333333332,-1.1865555555555556,-1.0403058777777778,amigodar,amiGoDaR,-1.1604311111111112,-1.1447293555555555,-1.1746255555555556,-1.143560322222222
acoger,VCVCVC,akoxeR,6,<10,-0.9924992857142856,-0.9463758857142855,-1.0641725714285717,-1.0414357,atomir,atomiR,-1.0693961428571428,-1.0303160285714286,-1.0652878571428572,-1.0371909857142858,arovir,aRoBiR,-1.084874,-1.0455347428571429,-1.051459,-1.0273237000000002,anomir,anomiR,-1.123355428571429,-0.9912940285714286,-1.1170782857142858,-1.0045034142857143
acogida,VCVCVCV,akoxiDa,7,10-100,-0.8178195,-0.908681275,-0.87642025,-0.9724648625,amisido,amisiDo,-0.89611325,-0.81931665,-0.929708625,-0.8551752375,amilido,amiliDo,-0.905610875,-0.8526689000000001,-0.87666575,-0.8556461125,amidido,amiDiDo,-1.005519375,-0.98939815,-0.965399125,-0.9497567375
acomodar,VCVCVCVC,akomoDaR,8,<10,-0.9830111111111112,-1.0600093555555556,-1.005202,-1.0690669888888888,amisedar,amiseDaR,-1.0669975555555555,-1.039171577777778,-1.1346055555555554,-1.0496658777777776,amigodor,amiGoDoR,-1.1335477777777778,-1.0327693555555555,-1.1809622222222222,-1.051199211111111,amisodor,amisoDoR,-1.149648888888889,-1.0432671333333332,-1.1865555555555556,-1.0403058777777778
acomodo,VCVCVCV,akomoDo,7,<10,-0.9211045,-0.888640525,-0.95221775,-0.9112189875,amisedo,amiseDo,-1.02132625,-0.8951972750000001,-1.10369075,-0.9378099875,amigoda,amiGoDa,-1.116897125,-1.01044915,-1.143697375,-1.0290862375,,,,,,
acopio,VCVCVV,akopjo,6,<10,-0.9868071428571428,-0.8903766,-1.0580805714285717,-0.9504028428571428,asobia,asoBja,-1.0199978571428572,-0.8679071714285715,-1.0611352857142855,-0.9525241285714288,arovia,aRoBja,-1.0368852857142856,-0.9306918857142856,-0.9295574285714286,-0.9512231285714288,arobia,aRoBja,-1.0368852857142856,-0.9306918857142856,-1.009504,-0.9592357
acoplado,VCVCCVCV,akoplaDo,8,<10,-0.8428055555555556,-0.8580241333333335,-0.8600955555555555,-0.8669737666666667,amigrada,amiGRaDa,-0.8983323333333334,-0.8489879111111112,-0.9181406666666666,-0.8912907666666666,amitrada,amitRaDa,-0.9313274444444444,-0.8877076888888888,-0.9248735555555556,-0.8916429888888889,amiclada,amiklaDa,-0.9786316666666666,-0.9337758,-0.9744494444444444,-0.9500071
acordada,VCVCCVCV,akoRDaDa,8,<10,-0.8442513333333334,-0.8518271333333334,-0.8196287777777778,-0.8232179888888888,amansada,amansaDa,-0.8446017777777778,-0.864643688888889,-0.9104185555555556,-0.9238107666666668,asescada,aseskaDa,-0.8408083333333334,-0.8429851333333335,-0.9079214444444444,-0.9261974333333334,amanlada,amanlaDa,-0.92947,-0.9978672444444444,-0.9358435555555557,-1.0031774333333334
acordado,VCVCCVCV,akoRDaDo,8,10-100,-0.8110402222222223,-0.8364585777777778,-0.7825498888888889,-0.7986521,asescado,aseskaDo,-0.8075973333333333,-0.8276214666666668,-0.8708425555555556,-0.8996542111111112,asespado,asespaDo,-0.8785992222222222,-0.8496265777777778,-0.9256096666666668,-0.9054811,asesgado,asesGaDo,-0.8999343333333333,-0.9352694666666668,-0.9677334444444444,-0.9951387666666668
acordar,VCVCCVC,akoRDaR,7,<10,-0.920339625,-1.010103775,-0.917959,-1.0057392375,acectar,asektaR,-0.919262625,-0.91356365,-0.949084375,-0.9880542375,acuctar,akuktaR,-0.964939375,-0.9632050250000002,-0.908925125,-0.9693208625,aceltar,aseltaR,-0.970839375,-0.966576025,-0.954908875,-0.9767878624999998
acorde,VCVCCV,akoRDe,6,<10,-0.9505305714285714,-0.8609580285714286,-1.010915,-0.8891279857142858,acunse,akunse,-0.9002351428571428,-0.9133473142857144,-1.1384708571428572,-1.0799479857142855,aculce,akulse,-0.8423860000000001,-0.8315544571428573,-1.0856867142857145,-0.9449864142857144,,,,,,
acordeón,VCVCCVVC,akoRDeon,8,<10,-0.9741103333333332,-0.957944688888889,-1.0373936666666668,-0.9929777666666668,amanleón,amanleon,-1.1436244444444443,-1.1098593555555556,-1.1518122222222222,-1.107455877777778,,,,,,,,,,,,
acortar,VCVCCVC,akoRtaR,7,<10,-0.848953875,-0.9084359,-0.854660375,-0.9078009874999998,atultar,atultaR,-0.90377975,-0.971979775,-0.910471625,-0.9618317375,analtar,analtaR,-0.93800125,-0.9536679,-0.943698125,-0.9560861125,acundar,akundaR,-0.94401775,-0.9172864,-1.010105,-1.0169162375
